,Unnamed: 0,Unnamed: 0.1,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3566,3566,3437512,80,34794,6,4505675,4,4,935.0,323.0,935.0,0.0,233.75,467.50000000000006,323.0,0.0,80.75,161.5,643667.857142857,1660899.3842615741,4409891.0,7.0,95777.0,31925.666666666664,27626.894511206527,48600.0,36.0,4458488.0,1486162.6666666663,2532135.33834634,4409891.0,448.0,0,0,0,0,136,136,0.8877693131439796,0.8877693131439796,0.0,935.0,139.77777777777777,316.76362550716647,100339.19444444444,0,0,0,0,1,0,0,0,1.0,157.25,233.75,80.75,0,0,0,0,0,0,4,935,4,323,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3567,3567,5881552,443,53039,6,33,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30303.030303030297,30303.030303030297,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3568,3568,6723674,50332,3389,6,3691826,9,7,1052.0,1429.0,581.0,0.0,116.88888888888887,188.8467926947956,1149.0,0.0,204.14285714285708,420.4990798925441,246121.73333333328,599001.1745809455,2230743.0,3.0,3691826.0,461478.25,792510.7041463223,2230743.0,3.0,3657345.0,609557.5,925969.3653983916,2359450.0,33712.0,0,0,0,0,192,152,2.4378180336776443,1.8960806928603893,0.0,1149.0,145.94117647058823,295.68024760462004,87426.80882352941,0,0,1,1,0,0,0,1,0.0,155.0625,116.88888888888887,204.14285714285717,0,0,0,0,0,0,9,1052,7,1429,8192,62948,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3569,3569,7262808,3389,11403,6,6114539,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114539.0,0.0,6114539.0,6114539.0,6114539.0,6114539.0,0.0,6114539.0,6114539.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.3270892539895485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,6114539.0,0.0,6114539.0,6114539.0,0
3570,3570,800218,50875,80,6,87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,22988.50574712644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3571,3571,2471213,55014,3389,6,1373651,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.85714285714286,430.09860441974166,98117.92857142858,256672.91930646324,984497.0,54.0,1373651.0,196235.8571428572,385775.5997353161,1069464.0,125.0,1317415.0,219569.16666666672,374902.6873424177,984497.0,56756.0,0,0,0,0,172,152,5.823895589199878,5.095908640549894,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,0,1,0,0,0,0,0.0,181.9333333333333,143.5,225.85714285714286,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3572,3572,3423444,80,51472,6,4427850,3,6,935.0,371.0,935.0,0.0,311.6666666666667,539.8225016923001,371.0,0.0,61.83333333333334,151.46011576209318,553481.25,1514903.503195477,4302307.0,6.0,106638.0,53319.0,55492.32597395788,92558.0,14080.0,4427850.0,885570.0,1910126.0129330475,4302307.0,10528.0,0,0,0,0,104,200,0.6775297266167553,1.3550594532335103,0.0,935.0,130.6,305.74179374832687,93478.04444444443,0,0,0,0,1,0,0,0,2.0,145.11111111111111,311.6666666666667,61.83333333333334,0,0,0,0,0,0,3,935,6,371,-1,225,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3573,3573,3424439,80,54072,6,4298449,4,4,935.0,350.0,935.0,0.0,233.75,467.50000000000006,350.0,0.0,87.5,175.0,614064.1428571428,1598848.8094545219,4239771.0,7.0,58671.0,19557.0,17921.117236377868,35278.0,43.0,4275037.0,1425012.3333333337,2437714.382593936,4239771.0,265.0,0,0,0,0,136,136,0.9305682119294658,0.9305682119294658,0.0,935.0,142.77777777777774,318.8368618030927,101656.94444444444,0,0,0,0,1,0,0,0,1.0,160.625,233.75,87.5,0,0,0,0,0,0,4,935,4,350,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3574,3574,4409461,60035,53,17,1669,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,1669.0,0.0,1669.0,1669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,599.1611743559017,599.1611743559017,42.0,58.0,47.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3575,3575,5445847,54845,53,17,1163,1,1,42.0,70.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,1163.0,0.0,1163.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,859.8452278589855,859.8452278589855,42.0,70.0,51.33333333333334,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,77.0,42.0,70.0,0,0,0,0,0,0,1,42,1,70,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3576,3576,3415611,80,56872,6,4449527,3,6,935.0,338.0,935.0,0.0,311.6666666666667,539.8225016923001,338.0,0.0,56.33333333333333,137.9879221767857,556190.875,1507002.7343635669,4284949.0,5.0,135327.0,67663.5,43114.42176928736,98150.0,37177.0,4449527.0,889905.4,1898245.4426196576,4284949.0,365.0,0,0,0,0,104,200,0.6742289686072249,1.3484579372144498,0.0,935.0,127.3,303.0247697979673,91824.01111111107,0,0,0,0,1,0,0,0,2.0,141.44444444444446,311.6666666666667,56.33333333333334,0,0,0,0,0,0,3,935,6,338,-1,225,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3577,3577,4415040,443,54135,6,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66666.66666666669,66666.66666666669,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,180,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3578,3578,3309276,80,44500,6,4416359,3,6,935.0,409.0,935.0,0.0,311.6666666666667,539.8225016923001,409.0,0.0,68.16666666666666,166.97355079971996,552044.875,1522664.5351750462,4320289.0,4.0,64695.0,32347.5,33658.98989126085,56148.0,8547.0,4416359.0,883271.8,1921409.4672291225,4320289.0,798.0,0,0,0,0,104,200,0.6792926027979157,1.3585852055958314,0.0,935.0,134.4,309.2773656265342,95652.48888888893,0,0,0,0,1,0,0,0,2.0,149.33333333333334,311.6666666666667,68.16666666666667,0,0,0,0,0,0,3,935,6,409,-1,225,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3579,3579,3363653,80,53858,6,3570678,4,4,935.0,350.0,935.0,0.0,233.75,467.50000000000006,350.0,0.0,87.5,175.0,510096.85714285716,1317945.637196824,3498698.0,4.0,71974.0,23991.333333333336,21302.76611929384,40843.0,47.0,3529784.0,1176594.6666666665,2011029.95709396,3498698.0,4654.0,0,0,0,0,136,136,1.120235428677691,1.120235428677691,0.0,935.0,142.77777777777774,318.8368618030927,101656.94444444444,0,0,0,0,1,0,0,0,1.0,160.625,233.75,87.5,0,0,0,0,0,0,4,935,4,350,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3580,3580,1510213,52063,53,17,43162,1,1,37.0,99.0,37.0,37.0,37.0,0.0,99.0,99.0,99.0,0.0,43162.0,0.0,43162.0,43162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,23.16852787173903,23.16852787173903,37.0,99.0,57.66666666666667,35.7957166897568,1281.3333333333335,0,0,0,0,0,0,0,0,1.0,86.5,37.0,99.0,0,0,0,0,0,0,1,37,1,99,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3581,3581,3336060,80,34686,6,4419565,4,4,935.0,396.0,935.0,0.0,233.75,467.50000000000006,396.0,0.0,99.0,198.0,631366.4285714285,1634259.5736366215,4337254.0,6.0,82305.0,27435.0,26088.34659383381,51979.0,37.0,4367543.0,1455847.6666666663,2495396.993334394,4337254.0,3773.0,0,0,0,0,136,136,0.9050664488473412,0.9050664488473412,0.0,935.0,147.88888888888889,322.9165698924586,104275.11111111114,0,0,0,0,1,0,0,0,1.0,166.375,233.75,99.0,0,0,0,0,0,0,4,935,4,396,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3582,3582,3226202,57782,53,17,289,1,1,32.0,128.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,289.0,0.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3460.2076124567475,3460.2076124567475,32.0,128.0,64.0,55.42562584220408,3072.0,0,0,0,0,0,0,0,0,1.0,96.0,32.0,128.0,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3583,3583,7385047,64629,3389,6,1651987,8,7,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,225.85714285714286,430.09860441974166,117999.07142857142,245227.7195752377,951640.0,3.0,1651987.0,235998.14285714284,389159.4810813122,1113762.0,3.0,1547733.0,257955.5,340541.2377952191,951640.0,104768.0,0,0,0,0,172,152,4.842653120151672,4.237321480132713,0.0,1173.0,169.3125,317.73127403515065,100953.1625,0,0,1,1,0,0,0,1,0.0,180.6,141.0,225.85714285714286,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3584,3584,4579674,20106,445,6,141989,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47329.66666666667,81898.59169932858,141898.0,0.0,141989.0,70994.5,100401.3847538967,141989.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,21.12839727021107,7.042799090070357,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3585,3585,3335299,80,60544,6,4391820,4,4,935.0,342.0,935.0,0.0,233.75,467.50000000000006,342.0,0.0,85.5,171.0,627402.8571428572,1627898.0626956169,4319006.0,6.0,72806.0,24268.666666666664,21205.920737693363,39347.0,21.0,4358355.0,1452785.0,2482225.065897732,4319006.0,14759.0,0,0,0,0,136,136,0.9107841396049928,0.9107841396049928,0.0,935.0,141.88888888888889,318.19744045342526,101249.61111111114,0,0,0,0,1,0,0,0,1.0,159.625,233.75,85.5,0,0,0,0,0,0,4,935,4,342,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3586,3586,6547168,62451,53,17,474,1,1,42.0,106.0,42.0,42.0,42.0,0.0,106.0,106.0,106.0,0.0,474.0,0.0,474.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2109.7046413502107,2109.7046413502107,42.0,106.0,63.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,95.0,42.0,106.0,0,0,0,0,0,0,1,42,1,106,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3587,3587,2216210,50322,443,6,117137896,15,19,1092.0,7264.0,471.0,0.0,72.79999999999998,130.06547801560785,1460.0,0.0,382.31578947368433,611.5184246003804,3549633.212121212,14143600.083254218,58779924.0,1.0,117137896.0,8366992.571428573,21189691.16349606,58779924.0,80.0,117059568.0,6503309.333333332,18902252.997326333,58857682.0,1.0,0,0,0,0,312,392,0.1280542037394969,0.16220199140336275,0.0,1460.0,238.74285714285716,479.88137890016736,230286.1378151261,0,0,1,1,0,0,0,1,1.0,245.7647058823529,72.8,382.31578947368416,0,0,0,0,0,0,15,1092,19,7264,8192,1023,7,20,148515.5,99876.71152225627,219139.0,77892.0,58381460.0,563513.192917433,58779924.0,57982996.0,0
3588,3588,3549517,80,35714,6,4555174,4,4,935.0,372.0,935.0,0.0,233.75,467.50000000000006,372.0,0.0,93.0,186.0,650739.1428571428,1675258.1689720172,4449280.0,7.0,105887.0,35295.66666666667,41179.02167771028,80553.0,36.0,4529832.0,1509944.0,2545853.1954331147,4449280.0,321.0,0,0,0,0,136,136,0.8781223285872285,0.8781223285872285,0.0,935.0,145.22222222222226,320.70304713931927,102850.44444444444,0,0,0,0,1,0,0,0,1.0,163.375,233.75,93.0,0,0,0,0,0,0,4,935,4,372,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3589,3589,3207951,80,41104,6,4815557,4,5,935.0,734.0,935.0,0.0,233.75,467.50000000000006,367.0,0.0,146.8,201.01417860439602,601944.625,1563492.5809827119,4467088.0,6.0,348463.0,116154.33333333336,147308.04819266775,281853.0,24.0,4748938.0,1187234.5,2188433.636239171,4467088.0,5059.0,0,0,0,0,136,168,0.8306411906244698,1.0383014882805872,0.0,935.0,166.9,310.02632504711954,96116.32222222222,0,0,0,0,1,0,0,0,1.0,185.44444444444446,233.75,146.8,0,0,0,0,0,0,4,935,5,734,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3590,3590,5100512,52680,3389,6,3271259,12,7,1148.0,1581.0,677.0,0.0,95.66666666666666,195.21891363908424,1173.0,0.0,225.85714285714286,430.09860441974166,181736.61111111112,377094.93903964094,1407315.0,2.0,3271259.0,297387.1818181818,478196.88001027744,1407315.0,2.0,3031879.0,505313.16666666674,582328.6435827854,1478168.0,52149.0,0,0,0,0,252,152,3.668312414272303,2.13984890832551,0.0,1173.0,136.45,292.32794759887133,85455.62894736844,0,0,1,1,0,0,0,1,0.0,143.6315789473684,95.66666666666669,225.85714285714286,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3591,3591,3467355,80,34906,6,4320529,4,4,935.0,326.0,935.0,0.0,233.75,467.50000000000006,326.0,0.0,81.5,163.0,617218.4285714285,1589285.1897869953,4221000.0,10.0,99516.0,33172.0,29558.37710362326,56780.0,21.0,4277783.0,1425927.6666666663,2420748.0588335358,4221000.0,1950.0,0,0,0,0,136,136,0.9258125567494166,0.9258125567494166,0.0,935.0,140.11111111111111,316.98203594385456,100477.61111111114,0,0,0,0,1,0,0,0,1.0,157.625,233.75,81.5,0,0,0,0,0,0,4,935,4,326,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3592,3592,3398674,80,37412,6,4223517,4,4,935.0,359.0,935.0,0.0,233.75,467.50000000000006,359.0,0.0,89.75,179.5,603359.5714285715,1555714.3164469346,4130915.0,6.0,92595.0,30865.0,35376.52793873361,69480.0,18.0,4200396.0,1400132.0,2365178.565473863,4130915.0,276.0,0,0,0,0,136,136,0.9470779921094196,0.9470779921094196,0.0,935.0,143.77777777777774,319.58127987171656,102132.19444444444,0,0,0,0,1,0,0,0,1.0,161.75,233.75,89.75,0,0,0,0,0,0,4,935,4,359,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3593,3593,1806166,443,50163,6,358,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,119.33333333333334,182.07782218967068,329.0,1.0,330.0,165.0,231.93102422918759,329.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,8379.888268156425,2793.2960893854747,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,3,31,1,0,1038,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3594,3594,3344844,80,51992,6,5584179,4,5,935.0,309.0,935.0,0.0,233.75,467.50000000000006,309.0,0.0,61.8,138.189001009487,698022.3749999999,1547805.876764261,4427710.0,3.0,128069.0,42689.66666666667,42368.81877434552,84749.0,18.0,5540852.0,1385213.0,2080918.7176909787,4427710.0,34586.0,0,0,0,0,136,176,0.7163094162991552,0.8953867703739441,0.0,935.0,124.4,300.91571355890784,90550.26666666666,0,0,0,0,1,0,0,0,1.0,138.22222222222223,233.75,61.8,0,0,0,0,0,0,4,935,5,309,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3595,3595,5638139,56526,53,17,399,1,1,39.0,71.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,399.0,0.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2506.265664160401,2506.265664160401,39.0,71.0,49.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3596,3596,1687379,59661,53,17,1428,1,1,41.0,127.0,41.0,41.0,41.0,0.0,127.0,127.0,127.0,0.0,1428.0,0.0,1428.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,700.2801120448178,700.2801120448178,41.0,127.0,69.66666666666667,49.652123150307816,2465.333333333333,0,0,0,0,0,0,0,0,1.0,104.5,41.0,127.0,0,0,0,0,0,0,1,41,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3597,3597,2129583,65361,53,17,1047,1,1,35.0,87.0,35.0,35.0,35.0,0.0,87.0,87.0,87.0,0.0,1047.0,0.0,1047.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,955.1098376313277,955.1098376313277,35.0,87.0,52.33333333333333,30.02221399786054,901.3333333333333,0,0,0,0,0,0,0,0,1.0,78.5,35.0,87.0,0,0,0,0,0,0,1,35,1,87,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3598,3598,4315125,61361,53,17,11148,1,1,35.0,117.0,35.0,35.0,35.0,0.0,117.0,117.0,117.0,0.0,11148.0,0.0,11148.0,11148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,89.7021887334051,89.7021887334051,35.0,117.0,62.33333333333333,47.34272207354931,2241.333333333333,0,0,0,0,0,0,0,0,1.0,93.5,35.0,117.0,0,0,0,0,0,0,1,35,1,117,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3599,3599,3496674,80,58310,6,4709689,4,4,935.0,359.0,935.0,0.0,233.75,467.50000000000006,359.0,0.0,89.75,179.5,672812.7142857143,1752191.8011828992,4646327.0,4.0,63354.0,21118.0,21096.00063993173,42217.0,25.0,4688548.0,1562849.3333333337,2670379.7396745533,4646327.0,13895.0,0,0,0,0,136,136,0.8493129801139736,0.8493129801139736,0.0,935.0,143.77777777777774,319.58127987171656,102132.19444444444,0,0,0,0,1,0,0,0,1.0,161.75,233.75,89.75,0,0,0,0,0,0,4,935,4,359,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3600,3600,3265972,80,34950,6,62818567,4,5,935.0,313.0,935.0,0.0,233.75,467.50000000000006,313.0,0.0,62.6,139.97785539148683,7852320.875000001,22128046.07930491,62616301.0,9.0,201960.0,67320.0,70177.13239367935,140065.0,29.0,62756663.0,15689165.75,31284825.88993963,62616301.0,287.0,0,0,0,0,136,168,0.06367544168907896,0.0795943021113487,0.0,935.0,124.8,301.19089553895145,90715.95555555557,1,0,0,0,1,0,0,0,1.0,138.66666666666666,233.75,62.6,0,0,0,0,0,0,4,935,5,313,-1,211,1,0,287.0,0.0,287.0,287.0,62616301.0,0.0,62616301.0,62616301.0,1
3601,3601,6764256,0,0,0,112637466,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56318733.0,57.982756057296896,56318774.0,56318692.0,112637466.0,56318733.0,57.982756057296896,56318774.0,56318692.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663412190043409,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318733.0,57.982756057296896,56318774.0,56318692.0,0
3602,3602,5987494,64559,53,17,43988,1,1,38.0,80.0,38.0,38.0,38.0,0.0,80.0,80.0,80.0,0.0,43988.0,0.0,43988.0,43988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,22.73347276529963,22.73347276529963,38.0,80.0,52.0,24.248711305964278,588.0,0,0,0,0,0,0,0,0,1.0,78.0,38.0,80.0,0,0,0,0,0,0,1,38,1,80,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3603,3603,3597888,80,57240,6,3525555,4,5,935.0,722.0,935.0,0.0,233.75,467.50000000000006,361.0,0.0,144.4,197.72784325936505,440694.375,1117400.94402616,3199450.0,7.0,326098.0,108699.33333333334,160924.54006251914,293570.0,21.0,3493018.0,873254.5,1553752.0615006972,3199450.0,27897.0,0,0,0,0,136,168,1.1345731381300248,1.4182164226625311,0.0,935.0,165.7,309.17490555059965,95589.12222222221,0,0,0,0,1,0,0,0,1.0,184.11111111111111,233.75,144.4,0,0,0,0,0,0,4,935,5,722,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3604,3604,3163039,80,59378,6,4209488,4,4,935.0,331.0,935.0,0.0,233.75,467.50000000000006,331.0,0.0,82.75,165.5,601355.4285714285,1546958.354099086,4108549.0,6.0,100933.0,33644.33333333333,56453.738382266,98821.0,43.0,4207368.0,1402456.0,2344059.1483166544,4108549.0,330.0,0,0,0,0,136,136,0.9502343277852318,0.9502343277852318,0.0,935.0,140.66666666666666,317.35272174663953,100712.75,0,0,0,0,1,0,0,0,1.0,158.25,233.75,82.75,0,0,0,0,0,0,4,935,4,331,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3605,3605,3342379,80,51892,6,4503745,4,4,935.0,289.0,935.0,0.0,233.75,467.50000000000006,289.0,0.0,72.25,144.5,643392.1428571428,1668145.1236701428,4426188.0,7.0,77550.0,25850.0,22871.50976651957,43612.0,43.0,4460080.0,1486693.3333333337,2545707.1972372103,4426188.0,4558.0,0,0,0,0,136,136,0.8881497509295042,0.8881497509295042,0.0,935.0,136.0,314.5,98910.25,0,0,0,0,1,0,0,0,1.0,153.0,233.75,72.25,0,0,0,0,0,0,4,935,4,289,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3606,3606,3198891,80,46236,6,4222918,4,4,935.0,331.0,935.0,0.0,233.75,467.50000000000006,331.0,0.0,82.75,165.5,603274.0,1553055.30693383,4124812.0,8.0,98098.0,32699.333333333336,34253.492381556265,68333.0,17.0,4154557.0,1384852.3333333335,2372903.7509941976,4124812.0,3126.0,0,0,0,0,136,136,0.9472123304312328,0.9472123304312328,0.0,935.0,140.66666666666666,317.35272174663953,100712.75,0,0,0,0,1,0,0,0,1.0,158.25,233.75,82.75,0,0,0,0,0,0,4,935,4,331,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3607,3607,6215376,445,62421,6,145,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,145.0,145.0,145.0,145.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13793.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3608,3608,3357996,80,37648,6,4645567,4,4,935.0,403.0,935.0,0.0,233.75,467.50000000000006,403.0,0.0,100.75,201.5,663652.4285714285,1690766.965184327,4496471.0,5.0,149088.0,49696.0,69323.21616168713,128899.0,51.0,4625373.0,1541791.0,2559632.3373398767,4496471.0,285.0,0,0,0,0,136,136,0.8610359079957302,0.8610359079957302,0.0,935.0,148.66666666666666,323.59658527246546,104714.75,0,0,0,0,1,0,0,0,1.0,167.25,233.75,100.75,0,0,0,0,0,0,4,935,4,403,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
